ID,CA,Blue,Green,Red,NIR2,NIR1,SWIR1,SWIR2
3133,0.018023964017629623,0.036988575011491776,0.07522892206907272,0.10436932742595673,0.23558402061462402,0.23558402061462402,0.2734127342700958,0.16330860555171967
3134,0.005381037946790457,0.02165333367884159,0.04587338864803314,0.039531879127025604,0.2433241307735443,0.2433241307735443,0.15865227580070496,0.07484264671802521
3135,0.12598063051700592,0.17452234029769897,0.2587656080722809,0.31172651052474976,0.4183034896850586,0.4183034896850586,0.4170801043510437,0.34767159819602966
3136,0.022591881453990936,0.04817685857415199,0.07442314177751541,0.08225897699594498,0.15482251346111298,0.15482251346111298,0.15861505270004272,0.12901529669761658
3137,0.006626700051128864,0.02633952721953392,0.05507684871554375,0.05111858248710632,0.27584177255630493,0.27584177255630493,0.16251860558986664,0.09482965618371964
3138,0.022845573723316193,0.048140715807676315,0.08171046525239944,0.09779476374387741,0.16668105125427246,0.16668105125427246,0.1796545535326004,0.1488872617483139
3139,0.01537100039422512,0.027037816122174263,0.04869910702109337,0.09329166263341904,0.12399821728467941,0.12399821728467941,0.15580442547798157,0.14800620079040527
3140,0.28720223903656006,0.3154771029949188,0.3357011377811432,0.3576814830303192,0.4852953255176544,0.4852953255176544,0.46186935901641846,0.3881422281265259
3141,0.026521872729063034,0.04054156318306923,0.07672528177499771,0.06594692170619965,0.28266942501068115,0.28266942501068115,0.17730847001075745,0.10592515021562576
3142,0.09176471084356308,0.1211942732334137,0.1698305308818817,0.20948250591754913,0.2978312373161316,0.2978312373161316,0.3140162527561188,0.2279328554868698
3143,0.016728652641177177,0.03401678428053856,0.06419407576322556,0.06514719873666763,0.2441224455833435,0.2441224455833435,0.17300540208816528,0.10369705408811569
3144,0.04164363816380501,0.0672011449933052,0.10645045340061188,0.1476501226425171,0.26782530546188354,0.26782530546188354,0.34707969427108765,0.23737511038780212
3145,0.020227529108524323,0.034763723611831665,0.06362013518810272,0.04383549094200134,0.42496785521507263,0.42496785521507263,0.17223773896694183,0.06408610939979553
3146,0.08085872232913971,0.11758747696876526,0.19928207993507385,0.26009881496429443,0.3637273907661438,0.3637273907661438,0.4253412187099457,0.346635639667511
3147,0.08458533883094788,0.105951689183712,0.1483653485774994,0.18651238083839417,0.2294652909040451,0.2294652909040451,0.23851646482944489,0.2230517864227295
3148,0.020831530913710594,0.04572894051671028,0.07866580784320831,0.09725462645292282,0.1987684965133667,0.1987684965133667,0.21727058291435242,0.14303456246852875
3149,0.15668950974941254,0.19031202793121338,0.31685441732406616,0.4483751952648163,0.5309877395629883,0.5309877395629883,0.6402640342712402,0.6029008626937866
3150,0.1481797695159912,0.17745333909988403,0.3007575571537018,0.4276154041290283,0.5116307735443115,0.5116307735443115,0.6493747234344482,0.5958260297775269
3151,0.04370025545358658,0.0645027682185173,0.09807978570461273,0.13658304512500763,0.2687920331954956,0.2687920331954956,0.3079839050769806,0.2062820941209793
3152,0.019644999876618385,0.029398443177342415,0.03871319815516472,0.04458415508270264,0.1182151734828949,0.1182151734828949,0.12316770106554031,0.08209943771362305
3153,0.027496065944433212,0.04569896310567856,0.07117979973554611,0.09038319438695908,0.15638679265975952,0.15638679265975952,0.2366614043712616,0.1678835153579712
3154,0.04634355753660202,0.07232198119163513,0.10855885595083237,0.11834941059350967,0.24712815880775452,0.24712815880775452,0.25414738059043884,0.20362575352191925
3155,0.042041175067424774,0.060398876667022705,0.10135658830404282,0.08080928027629852,0.46080195903778076,0.46080195903778076,0.18351350724697113,0.09126870334148407
3156,0.009927833452820778,0.03219959884881973,0.0548311248421669,0.04575962945818901,0.18688327074050903,0.18688327074050903,0.10643641650676727,0.05102618411183357
3157,0.018087584525346756,0.030137039721012115,0.05851249396800995,0.061197392642498016,0.22565621137619019,0.22565621137619019,0.16203495860099792,0.07695315778255463
3158,0.35321831703186035,0.39669573307037354,0.4451487064361572,0.4619658589363098,0.5179234147071838,0.5179234147071838,0.5211682319641113,0.502986490726471
3159,0.04498392343521118,0.05081677436828613,0.08699490129947662,0.05541904270648956,0.41580265760421753,0.41580265760421753,0.19888311624526978,0.09803628921508789
3160,0.07159645855426788,0.09168767184019089,0.13914699852466583,0.18297851085662842,0.2668880224227905,0.2668880224227905,0.24653051793575287,0.1981240212917328
3161,0.026049906387925148,0.03742370381951332,0.07052001357078552,0.04701818898320198,0.3930903375148773,0.3930903375148773,0.1939201056957245,0.08943023532629013
3162,0.018544191494584084,0.030692515894770622,0.05808896943926811,0.04406174644827843,0.3541293144226074,0.3541293144226074,0.15798310935497284,0.06401441246271133
3163,0.022587234154343605,0.03727022185921669,0.06445842236280441,0.06043542921543121,0.24094203114509583,0.24094203114509583,0.19703519344329834,0.11628442257642746
3164,0.00871189869940281,0.023683523759245872,0.04496138170361519,0.03829386830329895,0.22217904031276703,0.22217904031276703,0.11955158412456512,0.06186982989311218
3165,0.016801271587610245,0.03309667482972145,0.06108914315700531,0.04824769124388695,0.31107160449028015,0.31107160449028015,0.1876583844423294,0.102080337703228
3166,0.04901415482163429,0.06122511625289917,0.10168453305959702,0.08868823200464249,0.30514201521873474,0.30514201521873474,0.2020539790391922,0.11911536008119583
3167,0.030034363269805908,0.05021503195166588,0.08565071225166321,0.08484379202127457,0.3091129958629608,0.3091129958629608,0.22392429411411285,0.13957327604293823
3168,0.03945522382855415,0.05679440498352051,0.08878298848867416,0.1144457757472992,0.27987655997276306,0.27987655997276306,0.2398582249879837,0.14516855776309967
3169,0.0703032836318016,0.10349549353122711,0.16443750262260437,0.18765579164028168,0.3003288805484772,0.3003288805484772,0.2204950451850891,0.17873774468898773
3170,0.02600123919546604,0.04318892955780029,0.055082857608795166,0.06173340603709221,0.1106349304318428,0.1106349304318428,0.10942216962575912,0.07860805094242096
3171,0.033878229558467865,0.05283525213599205,0.08929391205310822,0.09022719413042068,0.34452685713768005,0.34452685713768005,0.24442309141159058,0.15931443870067596
3172,0.03365744277834892,0.05596015974879265,0.09692799299955368,0.11866249889135361,0.25718384981155396,0.25718384981155396,0.3035331070423126,0.22153154015541077
3173,0.023085758090019226,0.04400889202952385,0.07694815844297409,0.10088770091533661,0.14497920870780945,0.14497920870780945,0.17030198872089386,0.15563911199569702
3174,0.04173796996474266,0.05734521150588989,0.10089576989412308,0.11238069832324982,0.35590991377830505,0.35590991377830505,0.2858181595802307,0.16451507806777954
3175,0.05942646041512489,0.0933276042342186,0.14983594417572021,0.1789383888244629,0.21773980557918549,0.21773980557918549,0.22767029702663422,0.20858332514762878
3176,0.06166880950331688,0.08384518325328827,0.12817782163619995,0.1516023874282837,0.3437621593475342,0.3437621593475342,0.3710104525089264,0.25758180022239685
3177,0.15188898146152496,0.18849888443946838,0.31910431385040283,0.4518935978412628,0.5293203592300415,0.5293203592300415,0.6459744572639465,0.5943500399589539
3178,0.0672139823436737,0.09693848341703415,0.15397365391254425,0.18854258954524994,0.22735802829265594,0.22735802829265594,0.2487400472164154,0.22350995242595673
3179,0.1461116522550583,0.17797067761421204,0.3028110861778259,0.4244678318500519,0.5016835331916809,0.5016835331916809,0.6370606422424316,0.5783237814903259
